record_id,date,employee_id,department,location,manager_id,shift_type,contract_type,employee_tenure_months,base_hourly_rate_usd,scheduled_hours,overtime_hours,ot_rate_multiplier,overtime_cost_usd,day_of_week,week_of_year,month,quarter,year,is_weekend,is_holiday_week,is_peak_season,team_size,absence_rate,workload_index,prior_week_overtime_hours
REC00149,2022-05-29,EMP1599,Manufacturing,Distribution Center,MGR006,Day,Full-time,169,21.77,39,14.54,1.75,553.94,6,21,5,2,2022,1,0,0,21,0.123,3.6,0.23
REC00150,2022-05-30,EMP1032,Manufacturing,Plant A,MGR018,Night,Full-time,21,26.55,37,2.58,2,137,0,22,5,2,2022,0,0,0,40,0.167,2.7,0.58
REC00151,2022-05-31,EMP1259,Warehouse,Plant B,MGR011,Rotating,Full-time,28,39.19,36,1.14,1.5,67.01,1,22,5,2,2022,0,0,0,25,0.043,3.4,1.23
REC00152,2022-06-01,EMP1476,Manufacturing,HQ,MGR009,Split,Full-time,74,27.71,35,3.78,1.5,157.12,2,22,6,2,2022,0,0,1,16,0.121,4.5,3.98
REC00153,2022-06-02,EMP2860,Manufacturing,Plant B,MGR003,Day,Full-time,83,25.21,35,12.71,1.5,480.63,3,22,6,2,2022,0,0,1,45,0.117,7,18.4
REC00154,2022-06-03,EMP1825,Logistics,Plant B,MGR002,Night,Full-time,17,27.54,39,0.07,2,3.86,4,22,6,2,2022,0,0,1,13,0.062,6.9,0.79
REC00155,2022-06-04,EMP2906,Security,Plant C,MGR018,Night,Part-time,65,16.51,21,5.01,2,165.43,5,22,6,2,2022,1,0,1,26,0.051,6.9,5.85
REC00156,2022-06-05,EMP1972,Manufacturing,Plant B,MGR015,Day,Full-time,141,27.84,39,11.9,1.75,579.77,6,22,6,2,2022,1,0,1,47,0.174,2.5,14.54
REC00157,2022-06-06,EMP1920,IT Support,Plant C,MGR018,Day,Full-time,36,39.84,37,2.9,1.5,173.3,0,23,6,2,2022,0,0,1,22,0.09,5.6,2.58
REC00158,2022-06-07,EMP1033,Warehouse,Plant A,MGR019,Split,Part-time,239,20.8,26,3.13,1.5,97.66,1,23,6,2,2022,0,0,1,29,0.359,7.5,1.14
REC00159,2022-06-08,EMP1899,Manufacturing,Plant A,MGR015,Rotating,Full-time,58,33.69,35,5.42,1.5,273.9,2,23,6,2,2022,0,0,1,47,0.244,5.1,3.78
REC00160,2022-06-09,EMP1388,IT Support,Plant C,MGR017,Night,Contract,234,51.86,34,3.95,2,409.69,3,23,6,2,2022,0,0,1,22,0.106,5.4,12.71
REC00161,2022-06-10,EMP2822,Logistics,Plant A,MGR018,Night,Full-time,20,39.81,37,7.3,2,581.23,4,23,6,2,2022,0,0,1,39,0.092,5.4,0.07
REC00162,2022-06-11,EMP2862,Customer Service,HQ,MGR018,Day,Contract,233,16.6,33,2.31,1.75,67.11,5,23,6,2,2022,1,0,1,17,0.11,8.2,5.01
REC00163,2022-06-12,EMP2585,Customer Service,Plant A,MGR011,Night,Full-time,104,20.55,39,4.97,2,204.27,6,23,6,2,2022,1,0,1,14,0.1,6.1,11.9
REC00164,2022-06-13,EMP1798,Customer Service,Plant C,MGR018,Night,Full-time,180,32.55,38,1.45,2,94.39,0,24,6,2,2022,0,0,1,23,0.258,6.6,2.9
REC00165,2022-06-14,EMP1456,Manufacturing,HQ,MGR003,Night,Full-time,6,23.73,35,20,2,949.2,1,24,6,2,2022,0,0,1,46,0.121,4.9,3.13
REC00166,2022-06-15,EMP2618,Warehouse,Plant B,MGR013,Split,Part-time,23,29.97,23,0.94,1.5,42.26,2,24,6,2,2022,0,0,1,5,0.126,6,5.42
REC00167,2022-06-16,EMP2168,Logistics,Plant B,MGR014,Night,Part-time,170,39.33,23,1.04,2,81.81,3,24,6,2,2022,0,0,1,13,0.126,4.5,3.95
REC00168,2022-06-17,EMP2973,Manufacturing,Plant B,MGR004,Day,Full-time,152,26.98,37,1.75,1.5,70.82,4,24,6,2,2022,0,0,1,51,0.041,7.7,7.3
REC00169,2022-06-18,EMP2926,Manufacturing,Plant C,MGR018,Rotating,Contract,5,29.16,36,20,1.75,1020.6,5,24,6,2,2022,1,0,1,20,0.269,3.6,2.31
REC00170,2022-06-19,EMP2816,Customer Service,Plant B,MGR005,Day,Full-time,160,37.85,39,5.65,1.75,374.24,6,24,6,2,2022,1,0,1,18,0.287,3.3,4.97
REC00171,2022-06-20,EMP2907,IT Support,Plant A,MGR014,Day,Full-time,46,54.35,35,1.92,1.5,156.53,0,25,6,2,2022,0,0,1,12,0.352,3.2,1.45
REC00172,2022-06-21,EMP2628,Manufacturing,Plant B,MGR012,Day,Part-time,17,26.71,25,14.54,1.5,582.55,1,25,6,2,2022,0,0,1,27,0.15,5.5,20
REC00173,2022-06-22,EMP1224,Customer Service,Distribution Center,MGR007,Day,Full-time,75,33.25,36,8.06,1.5,401.99,2,25,6,2,2022,0,0,1,10,0.136,7.9,0.94
REC00174,2022-06-23,EMP1217,Manufacturing,Distribution Center,MGR012,Rotating,Full-time,27,31.12,37,3.45,1.5,161.05,3,25,6,2,2022,0,0,1,20,0.212,5.1,1.04
REC00175,2022-06-24,EMP1156,Customer Service,Plant B,MGR008,Night,Contract,196,23.35,32,3.77,2,176.06,4,25,6,2,2022,0,0,1,29,0.107,8.6,1.75
REC00176,2022-06-25,EMP1789,Manufacturing,Plant B,MGR003,Rotating,Contract,23,24.67,38,20,1.75,863.45,5,25,6,2,2022,1,0,1,51,0.327,7.1,20
REC00177,2022-06-26,EMP2544,IT Support,Distribution Center,MGR001,Night,Contract,87,28.01,31,2.36,2,132.21,6,25,6,2,2022,1,0,1,18,0.321,5.9,5.65
REC00178,2022-06-27,EMP1036,Logistics,Plant B,MGR003,Day,Contract,113,17.72,36,3.33,2,118.02,0,26,6,2,2022,0,1,1,11,0.213,4.8,1.92
REC00179,2022-06-28,EMP1636,Security,HQ,MGR011,Rotating,Full-time,121,20.13,37,9.46,2,380.86,1,26,6,2,2022,0,1,1,18,0.151,7.7,14.54
REC00180,2022-06-29,EMP1009,Manufacturing,Distribution Center,MGR018,Day,Part-time,162,19.75,22,8.73,2,344.84,2,26,6,2,2022,0,1,1,20,0.195,10,8.06
REC00181,2022-06-30,EMP2064,Logistics,Plant C,MGR007,Day,Full-time,149,20.65,35,0.32,2,13.22,3,26,6,2,2022,0,1,1,20,0.152,8.1,3.45
REC00182,2022-07-01,EMP2493,Manufacturing,Distribution Center,MGR009,Night,Contract,150,19.63,36,1.18,2,46.33,4,26,7,3,2022,0,1,1,38,0.19,8.1,3.77
REC00183,2022-07-02,EMP1179,Warehouse,Plant A,MGR004,Day,Full-time,65,33.38,37,16.61,2,1108.88,5,26,7,3,2022,1,1,1,25,0.159,5.3,20
REC00184,2022-07-03,EMP2665,Warehouse,HQ,MGR010,Day,Full-time,160,33.68,36,0.27,2,18.19,6,26,7,3,2022,1,1,1,11,0.12,7.1,2.36
REC00185,2022-07-04,EMP1959,Manufacturing,Plant C,MGR018,Night,Full-time,190,28.72,39,18.38,2,1055.75,0,27,7,3,2022,0,0,1,59,0.159,7.5,3.33
REC00186,2022-07-05,EMP1501,IT Support,Plant B,MGR016,Night,Full-time,28,28.67,37,1.3,2,74.54,1,27,7,3,2022,0,0,1,19,0.09,6.1,9.46
REC00187,2022-07-06,EMP1373,Warehouse,Plant A,MGR012,Day,Full-time,82,29.06,35,4.15,1.5,180.9,2,27,7,3,2022,0,0,1,8,0.066,3.1,8.73
REC00188,2022-07-07,EMP2092,Customer Service,Plant A,MGR019,Split,Contract,7,26.53,33,2.91,1.5,115.8,3,27,7,3,2022,0,0,1,8,0.055,5.7,0.32
REC00189,2022-07-08,EMP1970,Customer Service,HQ,MGR003,Night,Part-time,182,35.45,29,2.3,2,163.07,4,27,7,3,2022,0,0,1,13,0.058,5.1,1.18
REC00190,2022-07-09,EMP2690,Manufacturing,Plant C,MGR008,Rotating,Full-time,102,24.94,39,0.32,1.75,13.97,5,27,7,3,2022,1,0,1,25,0.206,4.6,16.61
REC00191,2022-07-10,EMP2448,Manufacturing,Plant A,MGR019,Day,Part-time,198,24.51,28,1.8,1.75,77.21,6,27,7,3,2022,1,0,1,25,0.269,5.9,0.27
REC00192,2022-07-11,EMP1515,Warehouse,Plant C,MGR009,Night,Full-time,14,28.93,38,5.65,2,326.91,0,28,7,3,2022,0,0,1,17,0.069,4.2,18.38
REC00193,2022-07-12,EMP1364,Warehouse,Plant C,MGR019,Rotating,Full-time,222,37.6,38,3.23,1.5,182.17,1,28,7,3,2022,0,0,1,22,0.276,5.6,1.3
REC00194,2022-07-13,EMP2914,Customer Service,Plant A,MGR017,Night,Full-time,183,20.84,39,2.43,2,101.28,2,28,7,3,2022,0,0,1,26,0.243,4.4,4.15
REC00195,2022-07-14,EMP1777,Logistics,Plant C,MGR013,Rotating,Part-time,58,38.47,27,0.6,1.5,34.62,3,28,7,3,2022,0,0,1,26,0.137,4.2,2.91
REC00196,2022-07-15,EMP2952,Logistics,HQ,MGR002,Day,Part-time,44,32.51,23,2.09,1.5,101.92,4,28,7,3,2022,0,0,1,15,0.198,3.7,2.3
REC00197,2022-07-16,EMP2475,IT Support,Plant A,MGR004,Day,Full-time,174,39.79,35,3.53,1.75,245.8,5,28,7,3,2022,1,0,1,8,0.124,4.6,0.32
REC00198,2022-07-17,EMP2540,Warehouse,HQ,MGR011,Night,Full-time,14,26.13,37,0.72,2,37.63,6,28,7,3,2022,1,0,1,29,0.06,5.4,1.8
REC00199,2022-07-18,EMP1774,Warehouse,HQ,MGR002,Day,Full-time,44,38.95,39,0.31,1.5,18.11,0,29,7,3,2022,0,0,1,20,0.109,5.6,5.65
REC00200,2022-07-19,EMP1329,Warehouse,Plant C,MGR004,Rotating,Full-time,169,26.65,37,3.69,1.5,147.51,1,29,7,3,2022,0,0,1,24,0.278,4.5,3.23
REC00201,2022-07-20,EMP1794,Customer Service,Plant C,MGR004,Day,Full-time,73,27.97,38,2.88,1.5,120.83,2,29,7,3,2022,0,0,1,17,0.077,6.2,2.43
REC00202,2022-07-21,EMP2922,Manufacturing,Plant A,MGR020,Split,Full-time,223,26.79,38,1.67,1.5,67.11,3,29,7,3,2022,0,0,1,48,0.12,8.3,0.6
REC00203,2022-07-22,EMP1962,Manufacturing,Plant B,MGR001,Split,Full-time,2,26.92,35,2.21,1.5,89.24,4,29,7,3,2022,0,0,1,33,0.085,6.8,2.09
REC00204,2022-07-23,EMP1370,Warehouse,Plant A,MGR011,Day,Contract,210,23,37,10.88,1.75,437.92,5,29,7,3,2022,1,0,1,15,0.066,4.7,3.53
REC00205,2022-07-24,EMP1597,Customer Service,HQ,MGR002,Day,Full-time,5,34.61,39,10.68,1.75,646.86,6,29,7,3,2022,1,0,1,5,0.171,5,0.72
REC00206,2022-07-25,EMP2878,Manufacturing,Plant C,MGR019,Rotating,Full-time,90,31.32,38,2.64,1.5,124.03,0,30,7,3,2022,0,0,1,50,0.059,6.5,0.31
REC00207,2022-07-26,EMP2411,Manufacturing,HQ,MGR008,Split,Full-time,87,18.62,39,2.46,1.5,68.71,1,30,7,3,2022,0,0,1,20,0.313,5.1,3.69
REC00208,2022-07-27,EMP2571,IT Support,Distribution Center,MGR020,Day,Part-time,140,27.53,28,5.59,1.5,230.84,2,30,7,3,2022,0,0,1,24,0.147,6,2.88
REC00209,2022-07-28,EMP2138,Manufacturing,Distribution Center,MGR004,Day,Part-time,78,27.02,29,20,1.5,810.6,3,30,7,3,2022,0,0,1,59,0.275,4.5,1.67
REC00210,2022-07-29,EMP1571,Manufacturing,HQ,MGR016,Night,Part-time,127,29.71,21,2.81,2,166.97,4,30,7,3,2022,0,0,1,44,0.4,7.3,2.21
REC00211,2022-07-30,EMP2062,Customer Service,Plant B,MGR015,Night,Full-time,77,34.87,36,10.61,2,739.94,5,30,7,3,2022,1,0,1,16,0.249,5.1,10.88
REC00212,2022-07-31,EMP2569,IT Support,Plant B,MGR005,Day,Part-time,99,54.75,23,3.09,1.75,296.06,6,30,7,3,2022,1,0,1,5,0.036,5.2,10.68
REC00213,2022-08-01,EMP1377,IT Support,Plant A,MGR005,Rotating,Full-time,47,35.46,38,1.16,1.5,61.7,0,31,8,3,2022,0,0,1,23,0.168,6.6,2.64
REC00214,2022-08-02,EMP2423,Manufacturing,Plant A,MGR015,Day,Full-time,79,22.51,36,6.41,1.5,216.43,1,31,8,3,2022,0,0,1,16,0.213,4.6,2.46
REC00215,2022-08-03,EMP2227,IT Support,Plant A,MGR017,Day,Full-time,163,29.33,37,1.96,1.5,86.23,2,31,8,3,2022,0,0,1,25,0.233,4.9,5.59
REC00216,2022-08-04,EMP2226,Manufacturing,Plant C,MGR003,Day,Full-time,116,33.49,39,1.75,1.5,87.91,3,31,8,3,2022,0,0,1,18,0.354,6.1,20
REC00217,2022-08-05,EMP1100,Logistics,Plant B,MGR018,Day,Contract,147,31.35,31,0.56,1.5,26.33,4,31,8,3,2022,0,0,1,26,0.233,4.4,2.81
REC00218,2022-08-06,EMP2422,IT Support,HQ,MGR011,Day,Part-time,79,32.81,22,9.53,1.75,547.19,5,31,8,3,2022,1,0,1,17,0.282,4.3,10.61
REC00219,2022-08-07,EMP2474,Customer Service,Distribution Center,MGR006,Night,Full-time,191,35.07,37,14.4,2,1010.02,6,31,8,3,2022,1,0,1,24,0.068,4.5,3.09
REC00220,2022-08-08,EMP2837,Warehouse,Plant B,MGR012,Day,Full-time,115,37.17,36,0.35,1.5,19.51,0,32,8,3,2022,0,0,1,9,0.166,4.8,1.16
REC00221,2022-08-09,EMP1816,IT Support,Plant B,MGR017,Day,Full-time,8,27.23,37,3.43,1.5,140.1,1,32,8,3,2022,0,0,1,14,0.2,4.1,6.41
REC00222,2022-08-10,EMP2964,Customer Service,Plant B,MGR014,Day,Full-time,23,34.54,38,0.62,1.5,32.12,2,32,8,3,2022,0,0,1,22,0.051,4.6,1.96
REC00223,2022-08-11,EMP1118,Manufacturing,Plant A,MGR006,Split,Full-time,13,34.78,38,5.82,1.5,303.63,3,32,8,3,2022,0,0,1,34,0.068,6.1,1.75
REC00224,2022-08-12,EMP1421,Logistics,Plant C,MGR010,Day,Contract,23,39.8,38,11.67,1.5,696.7,4,32,8,3,2022,0,0,1,11,0.4,7.7,0.56
REC00225,2022-08-13,EMP2267,Manufacturing,HQ,MGR016,Day,Contract,31,26.57,35,2.53,1.75,117.64,5,32,8,3,2022,1,0,1,40,0.076,5.2,9.53
REC00226,2022-08-14,EMP1541,Manufacturing,Plant A,MGR018,Night,Full-time,158,33.38,36,4.67,2,311.77,6,32,8,3,2022,1,0,1,53,0.143,4.7,14.4
REC00227,2022-08-15,EMP2251,Security,Plant C,MGR020,Split,Part-time,170,18.09,29,6.1,1.5,165.52,0,33,8,3,2022,0,0,1,26,0.089,3.7,0.35
REC00228,2022-08-16,EMP2525,Logistics,Plant B,MGR006,Day,Full-time,130,18.26,35,6.51,1.5,178.31,1,33,8,3,2022,0,0,1,19,0.161,5.7,3.43
REC00229,2022-08-17,EMP2876,Warehouse,Plant C,MGR019,Night,Full-time,139,28.57,37,3.11,2,177.71,2,33,8,3,2022,0,0,1,16,0.109,5.4,0.62
REC00230,2022-08-18,EMP2237,Customer Service,Plant A,MGR003,Rotating,Full-time,153,28.16,36,7.93,1.5,334.96,3,33,8,3,2022,0,0,1,8,0.06,3.6,5.82
REC00231,2022-08-19,EMP1930,Warehouse,Plant B,MGR012,Night,Full-time,157,30.56,37,14.98,2,915.58,4,33,8,3,2022,0,0,1,15,0.089,4.8,11.67
REC00232,2022-08-20,EMP1699,Customer Service,Plant A,MGR016,Day,Part-time,22,23.94,20,3.16,1.75,132.39,5,33,8,3,2022,1,0,1,24,0.11,4.6,2.53
REC00233,2022-08-21,EMP1113,Customer Service,HQ,MGR003,Night,Full-time,126,38.22,36,0.27,2,20.64,6,33,8,3,2022,1,0,1,12,0.087,4,4.67
REC00234,2022-08-22,EMP1373,Logistics,Plant B,MGR016,Day,Full-time,147,22.48,39,3.49,1.5,117.68,0,34,8,3,2022,0,0,1,17,0.285,4.6,6.1
REC00235,2022-08-23,EMP1299,Manufacturing,Plant C,MGR004,Night,Full-time,201,26.32,36,9.8,2,515.87,1,34,8,3,2022,0,0,1,26,0.116,6.2,6.51
REC00236,2022-08-24,EMP2697,IT Support,Plant A,MGR020,Rotating,Contract,169,35.8,30,0.94,1.5,50.48,2,34,8,3,2022,0,0,1,22,0.064,2.1,3.11
REC00237,2022-08-25,EMP2043,Manufacturing,Distribution Center,MGR013,Day,Full-time,166,22.53,37,0.59,1.5,19.94,3,34,8,3,2022,0,0,1,22,0.279,5.7,7.93
REC00238,2022-08-26,EMP1776,Manufacturing,Plant C,MGR004,Rotating,Part-time,157,21.8,20,2.26,1.5,73.9,4,34,8,3,2022,0,0,1,41,0.049,4.7,14.98
REC00239,2022-08-27,EMP1671,Customer Service,Plant C,MGR004,Day,Part-time,74,38.96,21,0.06,1.75,4.09,5,34,8,3,2022,1,0,1,8,0.349,6.4,3.16
REC00240,2022-08-28,EMP1011,Manufacturing,Plant B,MGR007,Rotating,Full-time,22,27.15,35,12.67,1.75,601.98,6,34,8,3,2022,1,0,1,46,0.106,3,0.27
REC00241,2022-08-29,EMP1008,Security,Plant C,MGR012,Night,Full-time,216,20.8,36,0.79,2,32.86,0,35,8,3,2022,0,0,1,12,0.033,1.7,3.49
REC00242,2022-08-30,EMP2177,Security,Plant A,MGR002,Day,Contract,8,16.55,33,4.95,1.5,122.88,1,35,8,3,2022,0,0,1,27,0.053,6,9.8
REC00243,2022-08-31,EMP2649,Warehouse,Distribution Center,MGR016,Day,Full-time,47,17.95,39,1.22,1.5,32.85,2,35,8,3,2022,0,0,1,15,0.218,4.6,0.94
REC00244,2022-09-01,EMP2684,Logistics,HQ,MGR007,Split,Contract,134,33.13,33,16.93,1.5,841.34,3,35,9,3,2022,0,0,0,17,0.131,1.9,0.59
REC00245,2022-09-02,EMP2574,Manufacturing,Distribution Center,MGR019,Day,Full-time,7,28.8,35,3.04,1.5,131.33,4,35,9,3,2022,0,0,0,39,0.05,2.2,2.26
REC00246,2022-09-03,EMP2159,Warehouse,Plant A,MGR011,Day,Full-time,212,33.77,37,0.21,1.75,12.41,5,35,9,3,2022,1,0,0,12,0.108,2.8,0.06
REC00247,2022-09-04,EMP2397,Logistics,Plant B,MGR001,Day,Contract,209,19.39,30,7.78,1.75,263.99,6,35,9,3,2022,1,0,0,29,0.316,1.7,12.67
REC00248,2022-09-05,EMP1461,Security,Plant A,MGR009,Night,Part-time,164,19.51,23,2.45,2,95.6,0,36,9,3,2022,0,1,0,25,0.079,6.2,0.79
REC00249,2022-09-06,EMP2959,Security,Plant C,MGR005,Night,Contract,136,23.43,37,4.34,2,203.37,1,36,9,3,2022,0,1,0,16,0.246,3.4,4.95
REC00250,2022-09-07,EMP2259,Warehouse,Plant B,MGR017,Day,Full-time,205,25.26,39,12.76,2,644.64,2,36,9,3,2022,0,1,0,15,0.125,5,1.22
REC00251,2022-09-08,EMP1255,Manufacturing,HQ,MGR001,Day,Contract,88,27.65,38,3.79,2,209.59,3,36,9,3,2022,0,1,0,37,0.132,6.7,16.93
REC00252,2022-09-09,EMP1586,Logistics,HQ,MGR017,Day,Part-time,46,19.57,29,7.42,2,290.42,4,36,9,3,2022,0,1,0,32,0.19,4.6,3.04
REC00253,2022-09-10,EMP2352,Warehouse,Plant A,MGR012,Day,Part-time,64,37.7,23,2.29,2,172.67,5,36,9,3,2022,1,1,0,25,0.179,4.3,0.21
REC00254,2022-09-11,EMP1362,Logistics,Plant C,MGR013,Day,Full-time,159,18.84,36,8.56,2,322.54,6,36,9,3,2022,1,1,0,35,0.254,5.7,7.78
REC00255,2022-09-12,EMP2398,Manufacturing,HQ,MGR011,Rotating,Full-time,23,33.9,36,0.5,1.5,25.42,0,37,9,3,2022,0,0,0,30,0.057,1.6,2.45
REC00256,2022-09-13,EMP2003,Customer Service,Distribution Center,MGR013,Day,Contract,61,21.68,37,5.6,1.5,182.11,1,37,9,3,2022,0,0,0,22,0.4,3.3,4.34
REC00257,2022-09-14,EMP1788,Security,Plant B,MGR013,Day,Full-time,209,19.56,39,0.61,1.5,17.9,2,37,9,3,2022,0,0,0,26,0.117,4.3,12.76
REC00258,2022-09-15,EMP1209,IT Support,Distribution Center,MGR006,Day,Full-time,50,30.56,39,0.81,1.5,37.13,3,37,9,3,2022,0,0,0,29,0.051,6,3.79
REC00259,2022-09-16,EMP1267,Customer Service,HQ,MGR006,Split,Full-time,46,19.59,35,7.94,1.5,233.32,4,37,9,3,2022,0,0,0,22,0.094,7.1,7.42
REC00260,2022-09-17,EMP1656,Manufacturing,HQ,MGR020,Split,Full-time,216,30.22,35,1.01,1.75,53.41,5,37,9,3,2022,1,0,0,56,0.184,1,2.29
REC00261,2022-09-18,EMP1997,Customer Service,Plant A,MGR010,Rotating,Full-time,43,39.8,38,1.32,1.75,91.94,6,37,9,3,2022,1,0,0,6,0.059,1.6,8.56
REC00262,2022-09-19,EMP1554,Security,Plant A,MGR019,Day,Full-time,138,15.64,35,2.39,1.5,56.07,0,38,9,3,2022,0,0,0,23,0.179,4,0.5
REC00263,2022-09-20,EMP1736,Manufacturing,Plant B,MGR003,Day,Contract,95,31.7,31,15.79,1.5,750.81,1,38,9,3,2022,0,0,0,20,0.227,2.7,5.6
REC00264,2022-09-21,EMP2882,Customer Service,Plant A,MGR007,Day,Full-time,237,23.04,37,2.94,1.5,101.61,2,38,9,3,2022,0,0,0,18,0.089,1.9,0.61
REC00265,2022-09-22,EMP2530,Warehouse,Plant C,MGR005,Day,Full-time,148,18.21,37,0.39,1.5,10.65,3,38,9,3,2022,0,0,0,29,0.107,2.1,0.81
REC00266,2022-09-23,EMP2588,IT Support,Plant B,MGR008,Night,Full-time,144,39.71,39,4.03,2,320.06,4,38,9,3,2022,0,0,0,23,0.276,5.1,7.94
REC00267,2022-09-24,EMP1421,IT Support,Plant C,MGR005,Rotating,Full-time,206,53.38,39,2.25,1.75,210.18,5,38,9,3,2022,1,0,0,29,0.036,4.4,1.01
REC00268,2022-09-25,EMP1308,IT Support,Plant A,MGR012,Rotating,Full-time,3,36.67,39,19.72,1.75,1265.48,6,38,9,3,2022,1,0,0,13,0.288,4.1,1.32
REC00269,2022-09-26,EMP1137,Logistics,Plant B,MGR004,Rotating,Part-time,30,37.07,27,4.16,1.5,231.32,0,39,9,3,2022,0,0,0,35,0.07,2.8,2.39
REC00270,2022-09-27,EMP2443,Manufacturing,HQ,MGR019,Day,Full-time,18,25.37,38,3.04,1.5,115.69,1,39,9,3,2022,0,0,0,42,0.215,2.2,15.79
REC00271,2022-09-28,EMP1195,Warehouse,Distribution Center,MGR018,Night,Contract,187,19.01,30,3.44,2,130.79,2,39,9,3,2022,0,0,0,10,0.387,3.8,2.94
REC00272,2022-09-29,EMP2119,Warehouse,HQ,MGR003,Day,Full-time,198,34.56,38,3.33,1.5,172.63,3,39,9,3,2022,0,0,0,22,0.178,3.2,0.39
REC00273,2022-09-30,EMP2514,Warehouse,Plant C,MGR007,Day,Full-time,212,29.96,36,4.28,1.5,192.34,4,39,9,3,2022,0,0,0,21,0.264,1.2,4.03
REC00274,2022-10-01,EMP2927,Warehouse,HQ,MGR008,Rotating,Full-time,35,27.26,36,0.67,1.75,31.96,5,39,10,4,2022,1,0,1,22,0.126,5.7,2.25
REC00275,2022-10-02,EMP2282,Customer Service,HQ,MGR015,Day,Full-time,147,29.75,37,0.74,1.75,38.53,6,39,10,4,2022,1,0,1,24,0.4,6.6,19.72
REC00276,2022-10-03,EMP2049,Customer Service,Distribution Center,MGR017,Day,Part-time,26,16.19,25,1.25,1.5,30.36,0,40,10,4,2022,0,0,1,11,0.183,2.3,4.16
REC00277,2022-10-04,EMP2256,Warehouse,Distribution Center,MGR019,Day,Part-time,35,17.63,20,2.96,1.5,78.28,1,40,10,4,2022,0,0,1,6,0.138,5.5,3.04
REC00278,2022-10-05,EMP2356,Customer Service,HQ,MGR004,Night,Full-time,76,28.62,36,1.7,2,97.31,2,40,10,4,2022,0,0,1,14,0.111,6.9,3.44
REC00279,2022-10-06,EMP1606,IT Support,Distribution Center,MGR016,Rotating,Full-time,72,46.08,39,0.91,1.5,62.9,3,40,10,4,2022,0,0,1,5,0.191,5.4,3.33
REC00280,2022-10-07,EMP2014,Warehouse,HQ,MGR013,Day,Full-time,57,29.09,37,11.79,1.5,514.46,4,40,10,4,2022,0,0,1,23,0.378,5.8,4.28
REC00281,2022-10-08,EMP1862,Warehouse,Plant B,MGR012,Rotating,Full-time,101,24.5,36,0.27,1.75,11.58,5,40,10,4,2022,1,0,1,27,0.094,2.9,0.67
REC00282,2022-10-09,EMP1221,Logistics,HQ,MGR004,Day,Contract,49,37.78,32,20,1.75,1322.3,6,40,10,4,2022,1,0,1,26,0.205,5.4,0.74
REC00283,2022-10-10,EMP1297,Logistics,Plant A,MGR012,Day,Full-time,10,38.79,35,11.65,1.5,677.86,0,41,10,4,2022,0,0,1,10,0.139,4,1.25
REC00284,2022-10-11,EMP2227,Manufacturing,Distribution Center,MGR017,Rotating,Part-time,213,23.15,28,7.74,1.5,268.77,1,41,10,4,2022,0,0,1,53,0.169,6.5,2.96
REC00285,2022-10-12,EMP2011,Customer Service,Distribution Center,MGR009,Night,Full-time,105,37.57,39,0.15,2,11.27,2,41,10,4,2022,0,0,1,21,0.182,4,1.7
REC00286,2022-10-13,EMP2972,Manufacturing,Plant C,MGR012,Split,Full-time,237,21.8,35,1.43,1.5,46.76,3,41,10,4,2022,0,0,1,33,0.214,4.5,0.91
REC00287,2022-10-14,EMP1343,Logistics,Plant C,MGR015,Day,Full-time,234,32.95,36,18.95,1.5,936.6,4,41,10,4,2022,0,0,1,37,0.193,4.9,11.79
REC00288,2022-10-15,EMP1593,Customer Service,Plant A,MGR020,Night,Full-time,157,39.05,35,16.13,2,1259.75,5,41,10,4,2022,1,0,1,23,0.086,4,0.27
REC00289,2022-10-16,EMP2229,Manufacturing,Distribution Center,MGR002,Night,Part-time,223,20.91,22,20,2,836.4,6,41,10,4,2022,1,0,1,27,0.16,4.5,20
REC00290,2022-10-17,EMP2985,Customer Service,Distribution Center,MGR009,Split,Full-time,104,35.42,38,19.43,1.5,1032.32,0,42,10,4,2022,0,0,1,26,0.115,3.8,11.65
REC00291,2022-10-18,EMP1892,Manufacturing,Plant C,MGR014,Day,Part-time,71,32.86,27,0.37,1.5,18.24,1,42,10,4,2022,0,0,1,59,0.055,4.3,7.74
REC00292,2022-10-19,EMP1077,Manufacturing,Plant C,MGR004,Rotating,Full-time,98,32.66,39,5.68,1.5,278.26,2,42,10,4,2022,0,0,1,22,0.169,6.4,0.15
REC00293,2022-10-20,EMP2574,Warehouse,HQ,MGR004,Night,Contract,226,38.35,38,10.63,2,815.32,3,42,10,4,2022,0,0,1,25,0.157,6.5,1.43
REC00294,2022-10-21,EMP1707,Logistics,Distribution Center,MGR006,Day,Full-time,222,28.96,38,1.89,1.5,82.1,4,42,10,4,2022,0,0,1,18,0.059,5.5,18.95
REC00295,2022-10-22,EMP3000,Manufacturing,Distribution Center,MGR005,Night,Contract,68,19.81,39,6.25,2,247.62,5,42,10,4,2022,1,0,1,16,0.108,7.5,16.13
REC00296,2022-10-23,EMP2066,Customer Service,HQ,MGR017,Day,Part-time,233,28.65,23,1.75,1.75,87.74,6,42,10,4,2022,1,0,1,23,0.092,5.6,20
REC00297,2022-10-24,EMP2479,Warehouse,Distribution Center,MGR013,Night,Contract,222,32.97,39,0.23,2,15.17,0,43,10,4,2022,0,0,1,28,0.094,5.6,19.43
REC00298,2022-10-25,EMP2206,Manufacturing,Plant A,MGR020,Rotating,Full-time,217,32.86,35,0.51,1.5,25.14,1,43,10,4,2022,0,0,1,59,0.276,5.7,0.37
